,Time,^GSPC,CL=F,BZ=F,UNG,GC=F,URA,XLE
1388,2023-02-06 20:00:00,4103.72998046875,74.3650016784668,81.23999786376953,33.80039978027344,1879.9000244140625,21.635000228881836,85.44000244140625
1389,2023-02-06 20:00:00,4107.465087890625,74.41000366210938,81.30999755859375,33.89019966125488,1881.300048828125,21.6875,85.53499984741211
1390,2023-02-06 20:00:00,4111.2001953125,74.43500137329102,81.30999755859375,33.97999954223633,1880.75,21.739999771118164,85.62999725341797
1391,2023-02-06 21:00:00,4110.4462890625,74.45999908447266,81.30999755859375,34.02159966362847,1880.199951171875,21.738333066304524,85.65722529093425
1392,2023-02-06 23:00:00,4109.6923828125,74.5199966430664,81.30999755859375,34.063199785020615,1881.199951171875,21.736666361490887,85.68445332845052
1393,2023-02-07 00:00:00,4108.9384765625,74.43000030517578,81.30000305175781,34.10479990641276,1882.199951171875,21.734999656677246,85.7116813659668
1394,2023-02-07 01:00:00,4108.1845703125,74.81999969482422,81.75,34.1464000278049,1886.300048828125,21.733332951863606,85.73890940348308
1395,2023-02-07 02:00:00,4107.4306640625,74.94999694824219,81.80000305175781,34.18800014919705,1887.0,21.73166624704997,85.76613744099934
1396,2023-02-07 03:00:00,4106.6767578125,74.87000274658203,81.72000122070312,34.229600270589195,1885.300048828125,21.729999542236328,85.79336547851562
1397,2023-02-07 04:00:00,4105.9228515625,74.86000061035156,81.72000122070312,34.27120039198134,1885.5999755859375,21.728332837422688,85.8205935160319
1398,2023-02-07 05:00:00,4105.1689453125,75.19999694824219,82.12000274658203,34.31280051337348,1887.4000244140625,21.72666613260905,85.84782155354817
1399,2023-02-07 06:00:00,4104.4150390625,75.2699966430664,82.13999938964844,34.354400634765625,1886.800048828125,21.72499942779541,85.87504959106445
1400,2023-02-07 07:00:00,4103.6611328125,75.44000244140625,82.30999755859375,34.39600075615777,1888.699951171875,21.72333272298177,85.90227762858073
1401,2023-02-07 08:00:00,4102.9072265625,75.93000030517578,82.83000183105469,34.43760087754991,1885.0,21.721666018168133,85.929505666097
1402,2023-02-07 09:00:00,4102.1533203125,75.58000183105469,82.44000244140625,34.479200998942055,1886.0,21.719999313354492,85.95673370361328
1403,2023-02-07 10:00:00,4101.3994140625,75.63999938964844,82.5,34.5208011203342,1884.5999755859375,21.71833260854085,85.98396174112956
1404,2023-02-07 11:00:00,4100.6455078125,75.2699966430664,82.08999633789062,34.56240124172635,1879.9000244140625,21.716665903727215,86.01118977864583
1405,2023-02-07 12:00:00,4099.8916015625,75.19999694824219,81.93000030517578,34.60400136311849,1883.0,21.714999198913574,86.03841781616211
1406,2023-02-07 13:00:00,4099.1376953125,75.37000274658203,82.16000366210938,34.645601484510635,1882.300048828125,21.713332494099934,86.06564585367839
1407,2023-02-07 14:00:00,4098.3837890625,75.38999938964844,82.0,34.68720160590278,1883.5,21.711665789286297,86.09287389119466
1408,2023-02-07 14:00:00,4097.6298828125,75.625,82.21500015258789,34.72880172729492,1887.7999877929688,21.709999084472656,86.12010192871094
1409,2023-02-07 15:00:00,4103.875,75.86000061035156,82.43000030517578,34.46440124511719,1892.0999755859375,21.837499618530273,86.4400520324707
1410,2023-02-07 16:00:00,4110.1201171875,76.29500198364258,82.89500045776367,34.20000076293945,1889.75,21.96500015258789,86.76000213623047
1411,2023-02-07 16:00:00,4110.2900390625,76.7300033569336,83.36000061035156,34.380001068115234,1887.4000244140625,21.954999923706055,86.93495178222656
1412,2023-02-07 16:00:00,4110.4599609375,76.8900032043457,83.52999877929688,34.560001373291016,1890.5499877929688,21.94499969482422,87.10990142822266
1413,2023-02-07 17:00:00,4110.465087890625,77.05000305175781,83.69999694824219,34.763999938964844,1893.699951171875,21.927499771118164,87.00995254516602
1414,2023-02-07 18:00:00,4110.47021484375,76.93500137329102,83.58499908447266,34.96799850463867,1887.7999877929688,21.90999984741211,86.91000366210938
1415,2023-02-07 18:00:00,4121.739990234375,76.81999969482422,83.47000122070312,35.104000091552734,1881.9000244140625,22.005000114440918,87.21500015258789
1416,2023-02-07 18:00:00,4133.009765625,77.02000045776367,83.625,35.2400016784668,1883.3500366210938,22.100000381469727,87.5199966430664
